0.055724498173893 0.038868933276676 
0.028803190068612 0.035855536265716 
0.017089656600573 0.019301097888722 
0.014053225281322 0.01698723685608 
0.0097020754837891 0.0052702350058913 
0.0069281826681267 0.0080847097282757 
0.0068648710982036 0.0056075338402819 
0.0061751542922181 0.01023977020679 
0.0045234300328771 0.0089414635144953 
0.0034725832851066 0.0021804476377499 
0.0030349005169022 0.0028726175373573 
0.0032902998791542 0.0036692467653679 
0.0027997210594826 0.0037791691390353 
0.003162159796477 0.010693831894019 
0.0026887376282607 0.0015628949088329 
