1.2250199906031 0.65189412567351 
0.64000848333041 0.57774929205577 
0.58007211168607 0.54355529944102 
0.54872155984243 0.52570620510313 
0.53235036929448 0.52316621608204 
0.51799853682518 0.51071905427509 
0.50670606970787 0.50415064560042 
0.49543134331703 0.50626783900791 
0.48654371102651 0.50259514980846 
0.48031291604042 0.50452258189519 
0.47494274258614 0.49942948751979 
0.47093702514966 0.50832568274604 
0.46553816437721 0.5039786265956 
0.46336620767911 0.50402269429631 
0.45604791124662 0.50821415583293 
0.45155653039614 0.50966846280628 
0.44520767013232 0.52075548304452 
0.43955412387848 0.51508971055349 
0.4340184644858 0.51979365613725 
0.42875254511833 0.53170806831784 
