0.26580840951515 0.046364238617747 
0.11086449461289 0.03579412668999 
0.056340090751061 0.032351084178619 
0.038616394578094 0.03290368453947 
0.027938157854324 0.02712619965618 
0.021039573820869 0.024185571492886 
0.01452961565819 0.01534673052409 
0.010961266932814 0.011475063634536 
0.0084446175231589 0.0091504082639716 
0.0073216426587185 0.0049260254717369 
0.0057133692670637 0.0046361702895695 
0.0052342813956735 0.0037971362184886 
0.0039384602803044 0.0049986690586892 
0.004093800968677 0.0034558229129275 
0.0035953552221725 0.0051608872113388 
0.0028661241346071 0.0044608774713115 
0.0034824506329159 0.0025565485698484 
0.003058323990967 0.0037112370369706 
0.0027553246348162 0.0033013946489681 
0.0021162787196646 0.0027702083296851 
0.0020896084100377 0.0021920645641643 
0.0021896695159639 0.0017715907547494 
0.0015453689966536 0.0024815875326228 
0.0018285242082827 0.0017647115375113 
0.0012669082236146 0.0026034171138751 
